Time	total	bad	good
2023-06-23 03:12:00	1.0295692307692308	0.0	1.0295692307692308
2023-06-23 03:13:00	1.0182461538461538	0.0	1.0182461538461538
2023-06-23 03:14:00	1.0069230769230768	0.0	1.0069230769230768
2023-06-23 03:15:00	0.9956	0.0	0.9956
2023-06-23 03:16:00	0.984276923076923	0.0	0.984276923076923
2023-06-23 03:17:00	0.9729538461538462	0.0	0.9729538461538462
2023-06-23 03:18:00	0.9616307692307693	0.0	0.9616307692307693
2023-06-23 03:19:00	0.9503076923076923	0.0	0.9503076923076923
2023-06-23 03:20:00	0.9389846153846154	0.0	0.9389846153846154
2023-06-23 03:21:00	0.9276615384615385	0.0	0.9276615384615385
2023-06-23 03:22:00	0.9163384615384615	0.0	0.9163384615384615
2023-06-23 03:23:00	0.9050153846153846	0.0	0.9050153846153846
2023-06-23 03:24:00	0.8936923076923078	0.0	0.8936923076923078
2023-06-23 03:25:00	0.8823692307692308	0.0	0.8823692307692308
2023-06-23 03:26:00	0.8710461538461538	0.0	0.8710461538461538
2023-06-23 03:27:00	0.8597230769230769	0.0	0.8597230769230769
2023-06-23 03:28:00	0.8484	0.0	0.8484
2023-06-23 03:29:00	0.837076923076923	0.0	0.837076923076923
2023-06-23 03:30:00	0.8257538461538462	0.0	0.8257538461538462
2023-06-23 03:31:00	0.8144307692307693	0.0	0.8144307692307693
2023-06-23 03:32:00	0.8031076923076923	0.0	0.8031076923076923
2023-06-23 03:33:00	0.7917846153846154	0.0	0.7917846153846154
2023-06-23 03:34:00	0.7804615384615384	0.0	0.7804615384615384
2023-06-23 03:35:00	0.7691384615384615	0.0	0.7691384615384615
2023-06-23 03:36:00	0.7578153846153847	0.0	0.7578153846153847
2023-06-23 03:37:00	0.7464923076923077	0.0	0.7464923076923077
2023-06-23 03:38:00	0.7351692307692308	0.0	0.7351692307692308
2023-06-23 03:39:00	0.7238461538461538	0.0	0.7238461538461538
2023-06-23 03:40:00	0.7125230769230769	0.0	0.7125230769230769
2023-06-23 03:41:00	0.7012	0.0	0.7012
2023-06-23 03:42:00	0.689876923076923	0.0	0.689876923076923
2023-06-23 03:43:00	0.6785538461538462	0.0	0.6785538461538462
2023-06-23 03:44:00	0.6672307692307693	0.0	0.6672307692307693
2023-06-23 03:45:00	0.6559076923076923	0.0	0.6559076923076923
2023-06-23 03:46:00	0.6445846153846154	0.0	0.6445846153846154
2023-06-23 03:47:00	0.6332615384615384	0.0	0.6332615384615384
2023-06-23 03:48:00	0.6219384615384616	0.0	0.6219384615384616
2023-06-23 03:49:00	0.6106153846153847	0.0	0.6106153846153847
2023-06-23 03:50:00	0.5992923076923077	0.0	0.5992923076923077
2023-06-23 03:51:00	0.5879692307692308	0.0	0.5879692307692308
2023-06-23 03:52:00	0.5766461538461538	0.0	0.5766461538461538
2023-06-23 03:53:00	0.5653230769230769	0.0	0.5653230769230769
2023-06-23 03:54:00	0.554	0.0	0.554
2023-06-23 03:55:00	0.5596769230769231	0.0	0.5596769230769231
2023-06-23 03:56:00	0.5653538461538462	0.0	0.5653538461538462
2023-06-23 03:57:00	0.5710307692307692	0.0	0.5710307692307692
2023-06-23 03:58:00	0.5767076923076924	0.0	0.5767076923076924
2023-06-23 03:59:00	0.5823846153846154	0.0	0.5823846153846154
2023-06-23 04:00:00	0.5880615384615385	0.0	0.5880615384615385
