method,path,code,size,latency
GET,"/doc/1974","200",7686,1376.466
PUT,"/doc/1","200",265,2807.762
GET,"/doc/1975","200",9240,1469.555
GET,"/doc/1976","200",8613,1282.885
PUT,"/doc/1","200",265,18370.385
PUT,"/doc/1","200",265,18303.395
PUT,"/doc/1","200",265,18081.395
GET,"/doc/3","200",4052,0.509
GET,"/doc/4","200",795,0.077
GET,"/doc/3","200",4052,0.358
GET,"/doc/4","200",795,0.071
PUT,"/doc/1","200",265,3196.805
GET,"/doc/1977","200",14236,184.479
GET,"/doc/3","200",4052,0.367
GET,"/doc/4","200",795,0.079
GET,"/doc/3","200",4052,0.444
GET,"/doc/4","200",795,0.083
GET,"/doc/3","200",4052,0.489
GET,"/doc/4","200",795,0.077
PUT,"/doc/1","200",265,495.966
GET,"/doc/1977","200",14236,17.356
GET,"/doc/3","200",4052,1.456
GET,"/doc/4","200",795,0.078
GET,"/doc/3","200",4052,0.733
GET,"/doc/4","200",795,0.085
GET,"/doc/3","200",4052,0.336
GET,"/doc/4","200",795,0.071
GET,"/doc/1977","200",14236,2835.837
GET,"/doc/3","200",4052,0.447
GET,"/doc/4","200",795,0.082
PUT,"/doc/1","200",265,97.344
GET,"/doc/1978","404",225,5.205
GET,"/doc/1979","200",6097,1732.061
PUT,"/doc/1","200",193,22505.417
PUT,"/doc/1","200",193,22505.470
PUT,"/doc/1","200",193,22505.479
GET,"/doc/1980","200",6085,1790.362
GET,"/doc/1981","200",12449,1705.484
GET,"/doc/1982","200",5465,7.417
GET,"/doc/1983","200",5465,39.951
GET,"/doc/1984","200",5465,2721.838
GET,"/doc/1985","200",5465,4333.880
GET,"/doc/1986","200",5465,4334.605
GET,"/doc/1987","200",5465,4062.615
GET,"/doc/1988","200",5465,4005.925
GET,"/doc/1989","200",5465,4337.369
GET,"/doc/1990","200",5465,4047.543
GET,"/doc/1991","200",5465,4512.646
GET,"/doc/1992","200",5465,6214.339
PUT,"/doc/1","200",265,10226.779
GET,"/doc/1993","200",5465,2938.887
GET,"/doc/1994","200",5465,2935.961
GET,"/doc/1995","200",5465,2953.425
GET,"/doc/1996","200",5465,2953.888
PUT,"/doc/1","200",265,9735.896
PUT,"/doc/1","200",265,29464.075
PUT,"/doc/1","200",265,2945.889
PUT,"/doc/1","200",265,47705.690
GET,"/doc/3","200",4052,0.474
GET,"/doc/4","200",795,0.083
GET,"/doc/3","200",4052,0.342
GET,"/doc/4","200",795,0.072
GET,"/doc/1977","200",14236,2764.039
GET,"/doc/3","200",4052,0.594
GET,"/doc/4","200",795,0.089
GET,"/doc/1997","200",6056,24.888
GET,"/doc/1998","200",5695,1220.233
GET,"/doc/1999","200",6057,1221.552
GET,"/doc/2000","200",6053,1221.755
GET,"/doc/3","200",4052,0.394
GET,"/doc/3","200",4052,0.355
GET,"/doc/2001","200",6060,1223.578
GET,"/doc/4","200",795,0.078
GET,"/doc/4","200",795,0.073
GET,"/doc/2002","200",6146,6.946
GET,"/doc/2003","200",6041,1254.628
GET,"/doc/2004","200",12949,2573.192
GET,"/doc/2005","200",5681,2573.662
GET,"/doc/2006","200",5678,2573.921
GET,"/doc/1977","200",14236,38.819
GET,"/doc/2007","200",6050,39.817
GET,"/doc/3","200",4052,0.368
GET,"/doc/4","200",795,0.074
GET,"/doc/3","200",4052,0.458
GET,"/doc/4","200",795,0.076
GET,"/doc/3","200",4052,0.337
GET,"/doc/4","200",795,0.067
GET,"/doc/1977","200",14236,914.229
GET,"/doc/3","200",4052,0.378
GET,"/doc/4","200",795,0.079
GET,"/doc/3","200",1314,0.817
PUT,"/doc/1","200",265,11052.735
PUT,"/doc/1","200",265,13585.757
POST,"/doc/668","200",166,204250.748
PUT,"/doc/18","413",257,200737.331
PUT,"/doc/18","413",257,199962.095
PUT,"/doc/18","413",257,199437.994
PUT,"/doc/18","413",257,198244.003
PUT,"/doc/18","413",257,190887.270
PUT,"/doc/1","200",265,9942.574
PUT,"/doc/18","413",257,189545.060
PUT,"/doc/18","413",257,186737.259
PUT,"/doc/1","200",265,1279.714
PUT,"/doc/1","200",265,60102.133
PUT,"/doc/1","200",265,8597.069
PUT,"/doc/1","200",265,59277.560
PUT,"/doc/1","200",265,5145.975
PUT,"/doc/1","200",265,55888.737
PUT,"/doc/1","200",265,55684.788
PUT,"/doc/1","200",265,52364.861
PUT,"/doc/1","200",265,50392.616
PUT,"/doc/1","200",265,46691.256
POST,"/doc/668","200",166,179632.559
PUT,"/doc/1","200",265,43649.256
PUT,"/doc/1","200",265,43406.817
PUT,"/doc/1","200",265,41583.954
PUT,"/doc/1","200",265,71.217
PUT,"/doc/1","200",265,41284.240
PUT,"/doc/1","200",265,39268.886
PUT,"/doc/1","200",265,37596.623
PUT,"/doc/1","200",265,34434.865
PUT,"/doc/1","200",265,34183.698
PUT,"/doc/18","413",257,44021.674
PUT,"/doc/1","200",267,32409.125
POST,"/doc/668","200",166,139461.620
PUT,"/doc/1","200",267,29701.571
PUT,"/doc/1","200",265,21787.116
PUT,"/doc/1","200",265,21784.454
PUT,"/doc/1","200",267,21738.786
PUT,"/doc/1","200",265,20465.572
PUT,"/doc/1","200",265,18853.788
PUT,"/doc/1","200",265,18770.559
PUT,"/doc/1","200",265,16475.806
POST,"/doc/668","200",166,97574.956
PUT,"/doc/18","413",257,93530.304
PUT,"/doc/18","413",257,91480.463
PUT,"/doc/18","413",257,90214.376
PUT,"/doc/18","413",257,89738.706
PUT,"/doc/18","413",257,89430.495
PUT,"/doc/1","200",265,14495.472
PUT,"/doc/18","413",257,87318.322
PUT,"/doc/18","200",267,18952.611
PUT,"/doc/18","413",257,82633.376
PUT,"/doc/18","413",257,81663.736
PUT,"/doc/18","413",257,81267.830
PUT,"/doc/18","413",257,80584.359
PUT,"/doc/18","413",257,79226.314
PUT,"/doc/18","413",257,78314.090
PUT,"/doc/18","413",257,73644.112
PUT,"/doc/18","413",257,72397.926
PUT,"/doc/18","413",257,71614.627
PUT,"/doc/18","413",257,71415.309
PUT,"/doc/18","413",257,70235.269
PUT,"/doc/18","413",257,68483.874
PUT,"/doc/1","200",265,7563.568
PUT,"/doc/18","413",257,63317.582
PUT,"/doc/18","413",257,62246.282
PUT,"/doc/18","413",257,61236.076
PUT,"/doc/18","413",257,59795.613
PUT,"/doc/18","413",257,58430.757
PUT,"/doc/1","200",265,4934.178
PUT,"/doc/18","413",257,57606.478
PUT,"/doc/18","413",257,52683.483
PUT,"/doc/18","413",257,52676.307
PUT,"/doc/18","413",257,51354.114
PUT,"/doc/18","413",257,50800.733
PUT,"/doc/18","413",257,48475.690
PUT,"/doc/18","413",257,48468.032
PUT,"/doc/18","413",257,45022.188
PUT,"/doc/1","200",265,2611.760
PUT,"/doc/18","413",257,42439.572
PUT,"/doc/18","413",257,41527.713
PUT,"/doc/18","413",257,39510.888
PUT,"/doc/18","413",257,37459.122
PUT,"/doc/18","413",257,35890.297
PUT,"/doc/18","413",257,34378.272
PUT,"/doc/18","413",257,32624.112
PUT,"/doc/18","413",257,32330.779
PUT,"/doc/18","413",257,30471.016
PUT,"/doc/1","200",265,810.148
PUT,"/doc/18","413",257,28457.041
PUT,"/doc/18","413",257,21991.164
PUT,"/doc/18","413",257,21981.173
PUT,"/doc/18","413",257,21981.587
PUT,"/doc/18","413",257,21933.290
PUT,"/doc/18","413",257,21376.421
PUT,"/doc/18","413",257,17774.714
PUT,"/doc/18","413",257,16301.212
PUT,"/doc/18","413",257,14167.283
PUT,"/doc/18","413",257,13691.526
PUT,"/doc/18","413",257,11645.628
PUT,"/doc/1","200",265,2.429
PUT,"/doc/18","413",257,9096.251
PUT,"/doc/18","200",267,953.629
PUT,"/doc/18","200",269,8618.716
PUT,"/doc/18","200",271,7018.063
PUT,"/doc/18","200",269,5035.514
PUT,"/doc/18","200",269,4735.615
PUT,"/doc/1","200",265,85.889
PUT,"/doc/1","200",265,88.511
PUT,"/doc/18","200",271,2625.564
PUT,"/doc/1","200",265,16.133
PUT,"/doc/18","200",269,19.588
PUT,"/doc/18","200",269,10.810
PUT,"/doc/1","200",265,8.707
PUT,"/doc/18","200",267,6.024
GET,"/doc/3","200",1312,0.845
PUT,"/doc/18","200",265,30.919
PUT,"/doc/18","200",265,33.606
PUT,"/doc/18","200",265,36.067
PUT,"/doc/18","200",269,74.725
PUT,"/doc/18","200",269,78.547
PUT,"/doc/18","200",267,78.881
PUT,"/doc/18","200",269,39.439
PUT,"/doc/18","200",267,5.735
POST,"/doc/668","200",166,569.618
PUT,"/doc/1","200",265,342.921
PUT,"/doc/1","200",265,343.549
PUT,"/doc/1","200",265,351.237
PUT,"/doc/1","200",265,352.072
PUT,"/doc/1","200",265,352.849
PUT,"/doc/1","200",265,353.808
PUT,"/doc/18","200",271,335.204
PUT,"/doc/1","200",265,102.408
POST,"/doc/668","200",166,1283.026
PUT,"/doc/1","200",265,1491.396
PUT,"/doc/1","200",265,1493.042
PUT,"/doc/1","200",265,1493.282
PUT,"/doc/1","200",265,1660.254
PUT,"/doc/18","200",267,2131.262
PUT,"/doc/1","200",265,1814.186
PUT,"/doc/1","200",265,1864.670
POST,"/doc/668","200",166,2509.054
PUT,"/doc/1","200",265,524.875
PUT,"/doc/1","200",265,463.220
GET,"/doc/333","200",7439,7.419
PUT,"/doc/1","200",265,1715.980
PUT,"/doc/1","200",265,1585.212
PUT,"/doc/1","200",267,1273.490
PUT,"/doc/1","200",265,1160.652
PUT,"/doc/1","200",265,1018.612
PUT,"/doc/1","200",265,735.318
PUT,"/doc/18","200",271,3603.348
PUT,"/doc/18","200",265,3503.364
PUT,"/doc/1","200",265,40.646
PUT,"/doc/1","200",265,33.945
PUT,"/doc/1","200",265,13.217
PUT,"/doc/1","200",265,46.841
PUT,"/doc/1","200",265,35.228
PUT,"/doc/1","200",265,11.825
PUT,"/doc/1","200",265,10.163
PUT,"/doc/1","200",265,8.985
PUT,"/doc/1","200",265,10.739
PUT,"/doc/1","200",265,10.314
PUT,"/doc/1","200",265,71.668
PUT,"/doc/1","200",265,142.548
PUT,"/doc/1","200",265,167.757
PUT,"/doc/1","200",265,90.094
PUT,"/doc/1","200",265,149.130
PUT,"/doc/1","200",265,53.796
PUT,"/doc/1","200",265,139.944
PUT,"/doc/1","200",265,126.371
PUT,"/doc/1","200",265,58.281
PUT,"/doc/1","200",265,87.929
PUT,"/doc/1","200",265,118.697
PUT,"/doc/1","200",265,98.199
PUT,"/doc/1","200",265,122.913
PUT,"/doc/1","200",265,76.014
PUT,"/doc/1","200",265,28.858
PUT,"/doc/1","200",265,95.734
POST,"/doc/668","200",166,4434.386
PUT,"/doc/18","200",269,4122.414
PUT,"/doc/1","200",265,148.940
PUT,"/doc/1","200",265,154.308
PUT,"/doc/1","200",265,116.815
PUT,"/doc/1","200",265,57.662
POST,"/doc/668","200",166,4254.905
PUT,"/doc/18","200",269,4143.855
PUT,"/doc/1","200",265,16.407
PUT,"/doc/18","200",269,4070.835
PUT,"/doc/1","200",265,100.695
PUT,"/doc/1","200",265,446.497
PUT,"/doc/1","200",265,395.538
PUT,"/doc/1","200",265,137.726
PUT,"/doc/1","200",265,385.954
PUT,"/doc/1","200",265,342.661
PUT,"/doc/1","200",265,247.162
PUT,"/doc/1","200",265,213.898
PUT,"/doc/1","200",265,210.582
PUT,"/doc/1","200",265,228.163
PUT,"/doc/1","200",265,212.268
PUT,"/doc/1","200",265,227.410
PUT,"/doc/1","200",265,200.006
PUT,"/doc/18","200",267,3646.832
PUT,"/doc/1","200",265,8.234
POST,"/doc/668","200",166,5568.533
POST,"/doc/668","200",166,5506.170
PUT,"/doc/18","200",269,4495.777
PUT,"/doc/18","200",269,4476.174
PUT,"/doc/18","200",269,3557.545
PUT,"/doc/18","200",265,3439.460
POST,"/doc/668","200",166,3586.471
PUT,"/doc/18","200",269,3515.827
PUT,"/doc/1","200",265,195.237
PUT,"/doc/1","200",265,184.619
PUT,"/doc/1","200",265,42.090
POST,"/doc/668","200",166,4428.466
PUT,"/doc/18","200",269,3458.151
PUT,"/doc/18","200",267,1313.293
PUT,"/doc/1","200",265,140.193
PUT,"/doc/18","200",267,2510.114
PUT,"/doc/18","200",265,2428.777
POST,"/doc/668","200",166,3923.994
POST,"/doc/668","200",166,3951.448
GET,"/doc/2008","200",5465,10.665
PUT,"/doc/18","200",269,3882.351
GET,"/doc/2009","200",5465,11.459
PUT,"/doc/1","200",265,7.864
GET,"/doc/2010","200",5465,15.926
PUT,"/doc/18","200",271,3904.679
GET,"/doc/2011","200",10378,113.322
GET,"/doc/2012","200",310,163.182
GET,"/doc/2013","200",5465,114.717
GET,"/doc/2014","200",5465,218.326
POST,"/doc/668","200",166,4971.833
GET,"/doc/3","200",4052,0.403
GET,"/doc/4","200",795,0.087
GET,"/doc/3","200",4052,0.455
GET,"/doc/4","200",795,0.082
GET,"/doc/2015","200",14025,6.651
POST,"/doc/668","200",166,4919.712
PUT,"/doc/1","200",265,66.742
GET,"/doc/3","200",4052,0.414
GET,"/doc/4","200",795,0.081
PUT,"/doc/1","200",265,1324.187
PUT,"/doc/1","200",267,1771.356
PUT,"/doc/1","200",265,1131.393
PUT,"/doc/18","200",269,6273.884
POST,"/doc/668","200",166,5002.558
PUT,"/doc/18","200",271,5813.614
PUT,"/doc/1","200",265,114.833
GET,"/doc/3","200",4052,0.514
GET,"/doc/4","200",795,0.078
GET,"/doc/3","200",4052,0.448
GET,"/doc/4","200",795,0.078
GET,"/doc/2015","200",14025,219.229
GET,"/doc/3","200",4052,0.434
GET,"/doc/4","200",795,0.093
PUT,"/doc/1","200",265,2684.809
PUT,"/doc/1","200",265,2569.231
PUT,"/doc/1","200",267,2282.799
PUT,"/doc/1","200",265,1971.531
PUT,"/doc/18","200",271,6330.275
PUT,"/doc/1","200",265,1261.937
PUT,"/doc/1","200",265,1135.008
PUT,"/doc/1","200",265,818.721
POST,"/doc/668","200",166,6130.265
PUT,"/doc/18","200",269,7024.678
PUT,"/doc/18","200",269,6300.964
POST,"/doc/668","200",166,5152.430
PUT,"/doc/1","200",267,1221.203
PUT,"/doc/1","200",267,1198.300
PUT,"/doc/1","200",265,1109.381
PUT,"/doc/1","200",265,1074.804
PUT,"/doc/1","200",265,1070.759
PUT,"/doc/18","200",269,6327.509
PUT,"/doc/1","200",265,169.754
PUT,"/doc/1","200",265,1012.412
PUT,"/doc/1","200",265,1070.801
POST,"/doc/668","200",166,5075.679
PUT,"/doc/1","200",265,1210.183
PUT,"/doc/1","200",265,1200.564
PUT,"/doc/1","200",265,1149.203
PUT,"/doc/1","200",265,1088.048
PUT,"/doc/18","200",271,3630.130
PUT,"/doc/1","200",265,43.884
PUT,"/doc/1","200",265,92.649
PUT,"/doc/1","200",265,118.051
PUT,"/doc/1","200",265,192.723
PUT,"/doc/1","200",265,67.769
GET,"/doc/3","200",4052,0.451
GET,"/doc/4","200",795,0.083
GET,"/doc/3","200",4052,0.492
GET,"/doc/4","200",795,0.094
GET,"/doc/2015","200",14025,133.148
GET,"/doc/3","200",4052,0.433
GET,"/doc/4","200",795,0.083
POST,"/doc/668","200",166,4678.394
PUT,"/doc/1","200",265,1126.754
PUT,"/doc/18","200",269,4117.084
PUT,"/doc/18","200",267,3505.421
PUT,"/doc/18","200",269,2647.947
POST,"/doc/668","200",166,2569.037
PUT,"/doc/18","200",271,2425.318
POST,"/doc/668","200",166,3579.418
PUT,"/doc/18","200",271,2634.037
PUT,"/doc/1","200",265,994.174
PUT,"/doc/1","200",265,66.452
POST,"/doc/668","200",166,4132.257
PUT,"/doc/18","200",269,4110.335
PUT,"/doc/18","200",271,3096.242
POST,"/doc/668","200",166,3049.513
PUT,"/doc/1","200",265,8.442
PUT,"/doc/1","200",265,890.050
PUT,"/doc/1","200",265,826.552
PUT,"/doc/1","200",265,214.757
PUT,"/doc/1","200",265,140.370
POST,"/doc/668","200",166,4160.177
PUT,"/doc/18","200",269,4135.820
PUT,"/doc/18","200",269,4050.087
PUT,"/doc/18","200",269,3391.169
PUT,"/doc/1","200",265,111.864
POST,"/doc/668","200",166,3186.252
GET,"/doc/2016","200",17046,171.570
GET,"/doc/2017","200",21331,201.091
PUT,"/doc/18","200",271,3643.527
POST,"/doc/2018","200",166,2674.180
PUT,"/doc/1","200",265,5.849
PUT,"/doc/1","200",265,132.745
PUT,"/doc/1","200",265,74.523
PUT,"/doc/1","200",265,71.289
PUT,"/doc/1","200",265,44.381
POST,"/doc/668","200",166,3749.121
PUT,"/doc/18","200",269,3407.859
PUT,"/doc/18","200",267,2941.784
PUT,"/doc/18","200",269,2599.025
PUT,"/doc/18","200",269,2527.491
PUT,"/doc/1","200",265,107.064
POST,"/doc/668","200",166,3722.192
PUT,"/doc/1","200",265,113.866
PUT,"/doc/18","200",267,3623.377
PUT,"/doc/1","200",265,115.092
PUT,"/doc/1","200",265,78.035
PUT,"/doc/1","200",265,219.531
PUT,"/doc/1","200",265,77.746
POST,"/doc/668","200",166,5737.287
POST,"/doc/2019","200",165,4589.778
PUT,"/doc/18","200",265,3429.508
PUT,"/doc/18","200",269,4569.241
PUT,"/doc/1","200",265,380.609
POST,"/doc/668","200",166,4264.564
PUT,"/doc/1","200",265,603.668
PUT,"/doc/18","200",269,4404.644
PUT,"/doc/18","200",271,5522.677
PUT,"/doc/18","200",271,5117.713
PUT,"/doc/18","200",265,2354.397
PUT,"/doc/1","200",265,160.236
POST,"/doc/668","200",166,4677.906
PUT,"/doc/18","200",269,4390.270
POST,"/doc/2020","200",166,2499.764
PUT,"/doc/18","200",269,2425.963
PUT,"/doc/1","200",265,4.070
POST,"/doc/668","200",166,3652.106
PUT,"/doc/1","200",265,161.182
PUT,"/doc/18","200",267,3618.883
PUT,"/doc/1","200",265,12.413
POST,"/doc/668","200",166,3777.700
PUT,"/doc/18","200",269,2638.944
PUT,"/doc/18","200",267,2527.817
PUT,"/doc/18","200",267,2528.325
PUT,"/doc/18","200",269,2490.663
POST,"/doc/1121","200",165,2518.262
PUT,"/doc/18","200",269,2526.807
PUT,"/doc/1","200",265,52.268
PUT,"/doc/1","200",265,257.889
PUT,"/doc/1","200",265,712.343
PUT,"/doc/1","200",265,39.004
PUT,"/doc/1","200",265,7.025
POST,"/doc/668","200",166,3907.505
PUT,"/doc/18","200",267,1661.054
POST,"/doc/668","200",166,3492.372
PUT,"/doc/18","200",269,2567.139
POST,"/doc/244","200",165,2536.714
PUT,"/doc/18","200",269,2538.272
PUT,"/doc/18","200",267,2476.403
PUT,"/doc/18","200",271,2481.924
PUT,"/doc/18","200",267,2365.910
POST,"/doc/668","200",166,2580.611
PUT,"/doc/18","200",267,1106.564
PUT,"/doc/1","200",265,93.650
PUT,"/doc/18","200",267,1372.180
PUT,"/doc/18","200",265,1252.706
POST,"/doc/668","200",166,2335.612
POST,"/doc/2021","200",165,1520.321
PUT,"/doc/18","200",267,1522.005
PUT,"/doc/18","200",265,1465.315
PUT,"/doc/1","200",265,116.811
PUT,"/doc/1","200",265,294.283
PUT,"/doc/18","200",265,1208.433
POST,"/doc/668","200",166,2657.011
PUT,"/doc/18","200",267,2556.613
PUT,"/doc/18","200",267,2552.359
PUT,"/doc/1","200",265,178.682
PUT,"/doc/1","200",265,57.859
PUT,"/doc/1","200",265,52.542
POST,"/doc/234","200",164,2084.646
PUT,"/doc/1","200",265,79.439
PUT,"/doc/1","200",265,46.839
PUT,"/doc/1","200",265,55.553
POST,"/doc/668","200",166,3666.666
PUT,"/doc/18","200",271,2604.506
PUT,"/doc/18","200",267,2323.274
PUT,"/doc/18","200",267,1434.618
POST,"/doc/668","200",166,2423.218
PUT,"/doc/18","200",269,2351.321
PUT,"/doc/18","200",267,1505.208
PUT,"/doc/18","200",267,1401.449
PUT,"/doc/18","200",267,20.769
PUT,"/doc/18","200",265,5.700
POST,"/doc/2022","200",166,1415.757
POST,"/doc/705","200",165,590.985
POST,"/doc/2023","200",164,154.074
POST,"/doc/2024","200",165,153.361
PUT,"/doc/18","200",265,380.440
GET,"/doc/1955","200",7759,200.244
GET,"/doc/2025","200",15835,200.522
GET,"/doc/3","200",4051,0.443
GET,"/doc/4","200",795,0.095
GET,"/doc/3","200",4051,0.506
GET,"/doc/4","200",795,0.082
GET,"/doc/2015","200",15193,0.729
GET,"/doc/3","200",4051,0.537
GET,"/doc/4","200",795,0.078
POST,"/doc/668","200",166,1546.626
POST,"/doc/2026","200",166,1362.522
POST,"/doc/2027","200",166,1390.406
GET,"/doc/1951","200",15680,133.878
PUT,"/doc/1","200",265,78.192
GET,"/doc/1957","200",15696,106.163
GET,"/doc/1953","200",15750,39.458
POST,"/doc/668","200",166,2431.399
POST,"/doc/2028","200",166,1077.708
PUT,"/doc/1","200",265,53.322
GET,"/doc/1954","200",470,371.250
GET,"/doc/3","200",4051,0.467
GET,"/doc/4","200",795,0.086
GET,"/doc/3","200",4051,0.482
GET,"/doc/4","200",795,0.076
GET,"/doc/2015","200",15193,0.703
GET,"/doc/3","200",4051,0.486
GET,"/doc/4","200",795,0.100
POST,"/doc/2029","200",166,2035.272
PUT,"/doc/1","200",265,71.515
PUT,"/doc/1","200",265,77.042
POST,"/doc/0","200",138,15.200
POST,"/doc/668","200",166,3008.651
POST,"/doc/668","200",166,2052.368
PUT,"/doc/1","200",265,106.010
POST,"/doc/8","200",138,6.018
POST,"/doc/668","200",166,1217.463
POST,"/doc/668","200",166,1162.347
PUT,"/doc/1","200",265,8.567
GET,"/doc/3","200",4051,0.473
GET,"/doc/4","200",795,0.087
GET,"/doc/3","200",4051,0.375
GET,"/doc/4","200",795,0.069
GET,"/doc/2015","200",15193,0.683
GET,"/doc/3","200",4051,0.461
GET,"/doc/4","200",795,0.085
POST,"/doc/668","200",166,1443.731
POST,"/doc/0","200",138,0.166
PUT,"/doc/1","200",265,98.088
PUT,"/doc/1","200",265,26.106
POST,"/doc/17","200",138,15.487
POST,"/doc/2","200",138,17.415
POST,"/doc/668","200",166,2561.683
PUT,"/doc/1","200",265,146.093
PUT,"/doc/1","200",265,78.320
POST,"/doc/0","200",138,1.822
POST,"/doc/668","200",166,2241.877
POST,"/doc/2030","200",166,1154.164
PUT,"/doc/1","200",265,12.955
POST,"/doc/2","200",138,5.217
PUT,"/doc/1","200",265,32.530
POST,"/doc/668","200",166,1056.938
POST,"/doc/2031","200",166,39.720
PUT,"/doc/1","200",265,7.142
PUT,"/doc/1","200",265,5.670
GET,"/doc/3","200",1333,0.789
POST,"/doc/0","200",138,2.806
PUT,"/doc/1","200",265,9.487
POST,"/doc/0","200",138,2.743
PUT,"/doc/1","200",265,8.234
POST,"/doc/0","200",138,0.183
POST,"/doc/2","200",138,1.507
POST,"/doc/0","200",138,0.179
PUT,"/doc/1","200",265,14.539
PUT,"/doc/1","200",265,5.741
POST,"/doc/0","200",138,1.374
POST,"/doc/17","200",163,3.944
POST,"/doc/17","200",138,2.749
GET,"/doc/3","200",1331,0.752
POST,"/doc/17","200",163,7.441
POST,"/doc/0","200",138,0.113
PUT,"/doc/1","200",265,8.464
PUT,"/doc/1","200",265,9.155
PUT,"/doc/1","200",265,7.819
POST,"/doc/0","200",138,0.118
POST,"/doc/17","200",138,5.371
POST,"/doc/0","200",138,6.470
POST,"/doc/0","200",138,1.988
PUT,"/doc/1","200",265,14.187
PUT,"/doc/1","200",265,9.587
POST,"/doc/8","200",138,8.071
POST,"/doc/2","200",138,6.745
POST,"/doc/0","200",138,2.266
POST,"/doc/2","200",138,3.533
PUT,"/doc/1","200",265,10.049
PUT,"/doc/1","200",265,5.622
POST,"/doc/2","200",138,2.372
POST,"/doc/2","200",138,1.855
POST,"/doc/2","200",138,1.902
POST,"/doc/8","200",138,3.536
PUT,"/doc/1","200",265,6.949
POST,"/doc/0","200",138,0.153
PUT,"/doc/1","200",265,7.564
POST,"/doc/0","200",138,2.799
POST,"/doc/2","200",138,3.965
PUT,"/doc/1","200",265,7.235
PUT,"/doc/1","200",265,7.608
GET,"/doc/2032","200",5636,0.561
GET,"/doc/573","200",15691,1.234
GET,"/doc/2033","200",2020,0.267
GET,"/doc/2034","200",2020,0.255
GET,"/doc/2035","200",2020,0.277
POST,"/doc/0","200",138,0.112
POST,"/doc/0","200",138,3.799
PUT,"/doc/1","200",265,5.616
POST,"/doc/0","200",138,0.188
PUT,"/doc/1","200",265,7.392
POST,"/doc/2","200",138,5.310
POST,"/doc/0","200",138,0.173
POST,"/doc/0","200",138,0.119
PUT,"/doc/1","200",265,7.336
POST,"/doc/0","200",138,5.411
POST,"/doc/0","200",138,0.117
POST,"/doc/0","200",138,0.111
PUT,"/doc/1","200",267,47.490
PUT,"/doc/1","200",265,13.133
PUT,"/doc/1","200",265,9.711
GET,"/doc/3","200",4050,0.394
GET,"/doc/4","200",795,0.071
GET,"/doc/3","200",4050,0.344
GET,"/doc/4","200",795,0.080
GET,"/doc/2036","200",14918,0.682
POST,"/doc/380","200",163,17.950
PUT,"/doc/1","200",265,31.987
POST,"/doc/0","200",138,17.150
POST,"/doc/320","200",163,40.098
GET,"/doc/3","200",4050,0.355
GET,"/doc/4","200",795,0.081
PUT,"/doc/1","200",265,11.073
PUT,"/doc/1","200",265,7.036
PUT,"/doc/1","200",265,13.636
PUT,"/doc/1","200",265,7.403
POST,"/doc/579","200",163,29.046
POST,"/doc/9","200",163,59.998
PUT,"/doc/1","200",267,86.988
PUT,"/doc/1","200",267,29.026
PUT,"/doc/1","200",265,10.600
POST,"/doc/579","200",163,36.791
POST,"/doc/335","200",163,47.875
POST,"/doc/0","200",138,2.682
PUT,"/doc/1","200",265,7.279
POST,"/doc/15","200",163,36.101
PUT,"/doc/1","200",267,48.186
POST,"/doc/213","200",163,86.705
PUT,"/doc/1","200",265,72.192
POST,"/doc/17","200",138,4.341
PUT,"/doc/1","200",265,6.921
POST,"/doc/247","200",138,6.060
PUT,"/doc/1","200",265,9.589
